company_id,conversation_id,message_id,text,intent,should_escalate,relevant_evidence_ids,notes
comcast,1585777,1585778,Okay not sure why my [USERNAME] bill went up $15 when we only just re-upped me at the same $106 I was paying previously.,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,417349,417351,[USERNAME] [USERNAME] what gives!!!! https://t.co/JAkGwxi5aw,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2216369,2216370,"Dear [USERNAME] and [USERNAME], Please make nice so I can authenticate the Comedy Central app on my Apple TV. Thnx!",television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1823021,1823022,Not really sure how/why it's taking @[PHONE]+ hours to restore service. Do I get refunded for this?,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2198736,2198739,"[USERNAME] That’s not how it works, you iLLEGALLY broke THE LAW, did you know it’s illegal to steal someone’s dot com registration info for solicitation purposes? I know you got it from my godaddy dot com as it’s plastered right next to my name on the 30+ pile of junk mail from you guys",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2288555,2288556,[USERNAME] I do every month. NO. ONE. LISTENS.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1598360,1598361,[USERNAME] why isn't ppv working in Chicago,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2009453,2009454,[USERNAME] Good thing there is a weather delay. Frozen menu again. [USERNAME] #comcastsucks #whydoipaysomuchforshit #monopoly https://t.co/CfJvMUgt9z,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2235800,2235801,"[USERNAME] Outage in Independence, MO? Any word on when we can expect service to be restored?",internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2318007,2318009,"[USERNAME] internet outage right now in San Francisco. Working on a project that’s due in the am, cannot connect to cloud-wtf?",internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,243924,243928,[USERNAME] I’ll DM the [USERNAME] if this isn’t fixed by Monday. Also fix the DVR so we can watch recordings with no network like 95134 failure 3 weeks ago.,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1021851,1023282,[USERNAME] [USERNAME] [USERNAME] Give her a good deal lol,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2414879,2414880,Working from home today and realize that my internet is down. Call [USERNAME] and they cannot send anyone out until tomorrow. They are the worst!,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,236097,236101,[USERNAME] We'd hate to see you go. Let us know if there's anything we can do to change your mind. We'd like to help. -Cece,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1849392,1849393,Debt collector called saying I owe [USERNAME] money told them fuck you and fuck comcast too comcast will not receive another penny from me,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1111042,1111044,[USERNAME] This is getting ridiculous. The entire neighborhood is complaining about losing internet several times a day. My modem reboots and several minutes later I get a connection. What will it take to fix this? You used to have the most reliable service and now it’s is frustrating.,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1875144,1875147,[USERNAME] um....helllllloooooo?????,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1488159,1488160,[USERNAME] [USERNAME] I dm no one respond,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2287274,2287275,[USERNAME] never mind it started working again my bad https://t.co/S1iVPi2vHN,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1298142,1298143,...cont... plus trying to talk to them on the phone is like pulling teeth. #worstcustomerservice #fail [USERNAME] [USERNAME] [USERNAME],general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1304087,1304088,[USERNAME] #mobile_Care I set up a call back for 2 to 2:15 and nobodd called,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2607199,2607201,"After more than a month of wi-fi issues, I've been assured it is finally fixed. [USERNAME] cust serv very frustrating. But technician awesome.",technician_appointment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,953483,953484,Live in the East Bay and need an ISP? Don't pick [USERNAME]. # and length of outages worse than any place I've lived.,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,229306,229307,[USERNAME] I have an xfinity s8+. It is locked and I called to get an unlock code but nobody would help.Can I buy a code and /or service?,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1380981,1380985,"[USERNAME] [USERNAME] I'm going through periods of being on hold, total silence, no music. Looks like we've hit 45 minutes. Who's in it for the long haul, folks? #ComcastDoesntCare",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2139683,2139686,[USERNAME] we are having issues with the “one” HD channel on [USERNAME] for NBA League pass. Can you assist? It’s not showing basketball. It’s,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1687903,1687907,[USERNAME] [USERNAME] [USERNAME] Likely Comcast doing the bare minimum. They have no incentive to innovate because they are a virtual Monopoly,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,782629,782630,[USERNAME] why is my service off 🙃 but my bill is paid through the leasing office,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1841936,1841937,[USERNAME] still not getting my Center Ice package. It’s been 2 wks. Let’s get this fixed.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2060948,2060949,"[USERNAME] is such a garbage ass service , been a whole day without service but quick to want that payment outcha...",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2309685,2309686,[USERNAME] Wow thank you for reaching out. I eventually fixed it. Hubby rolled over the remote and all sorts of buttons got pushed. 😂,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2456379,2456380,"[USERNAME] Get lost. I’m canceling your awful service tomorrow. I’ll happily pay the cancellation fee to get rid of you. Absolute rip off, should be forced to close.",account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2312254,2312257,[USERNAME] Technician arrived at 5:22pm. One hour and 22 min late. Constant outages. Old equipment and constant problems.,technician_appointment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2192024,2192025,"[USERNAME] bc of ur greed I can't see this tomorrow RT [USERNAME]: Grab your girlfriends, and make it (cont) https://t.co/q695pxdYvY",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2389098,2389099,[USERNAME] #mobile_Care hello. Remote stopped working,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1691066,1691067,"Internet is broken for me, too, today. My city votes tomorrow on doing their own broadband. Comcast has been lobbying against. Karma? https://t.co/aflZtcBeDW",internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1766251,1766255,"[USERNAME] [USERNAME] Outages impacting a decent swath of the US (Northwest, Northern Midwest, & Northeast) https://t.co/zIrND2FCnT",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1780439,1780442,Now all cable channels are pixelating...I'm about done with [USERNAME],television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,226450,226451,#Xfinity & #Comcast is showing me that I need a new service provider. Don't ask me for money if you can't even get my address correct!,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,204563,204564,"[USERNAME] Having intermittent signal issues on Tennis Channel & MSNBC channels this morning. ""Signal Not available"" screen freezes",television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1064540,1064541,[USERNAME] I have sent you a pretty detailed direct message.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1950721,1950722,[USERNAME] i am waiting for a callback atm. i am using my phone's internet to tweet and the DM page wont load up so i cant,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1771597,1771600,[USERNAME] #mobile_CareXV I was given a cable box with no HDMI connection/port. Is it possible to get an updated cable box?,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,297539,297543,Hey [USERNAME] cable is out in south lake stevens.,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,294563,294564,I feel like because I'm only getting half of the DL/UL speed I pay [USERNAME] for (on the best days) I should only have to pay half of my bill,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1144468,1144469,[USERNAME] [USERNAME] I've been trying to get help for almost 48 hours on twitter and no response. My internet is messed up.,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2081828,2081829,[USERNAME] This is why Xfinity sucks. And why these boxes never get returned.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,723633,723634,[USERNAME]: #mobile_CareXI why is it that your internet and my playstation don’t get along,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2381115,2381116,"Hey, [USERNAME], there is a lot of chatter on our local #Simsbury FB group about how your wifi has been acting up this week all around town. Are you working on this?",internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2301599,2301603,"F’ing [USERNAME] again! Yesterday they shut off our service because they said I cancelled it on the 1st. No shit! Yesterday was the 11th!! We chat online with them and they say we have no internet set up to start. Ok, then why do I have a $50 charge on my credit card for it?!",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2310744,2310745,My internet has gone out 5 times in the last 3 hours. GET YOUR CRAP TOGETHER [USERNAME],internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1631571,1631574,Bullshit [USERNAME] can't fix my problem until Thursday. So I went bought and ran the cable I needed to run and fixed it myself. #comcastsucks,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1673154,1673155,"[USERNAME] reset our modem, still don’t have a strong enough WiFi signal to stream. I can’t check the signal strength on the app. Help",television_service,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2464007,2464008,[USERNAME] hey dudes and dudettes! My internet is out at my house. I've tried restarting my modem a bunch. Can you help me out and let me know if there's a problem? Thanks!,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1717827,1717828,#Comcast outage once again...sigh,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,217973,217975,[USERNAME] It has to be paid for somehow. I doubt it comes out of your profits. Economics and all that.,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2364870,2364872,[USERNAME] I just got a new box yesterday and it makes the most annoying noises pretty much non stop. Help please...,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1827691,1827693,Came home from work excited to watch the game. The only channel I wanted to watch was like this.. the whole game. [USERNAME] https://t.co/vbp1xI3mFe,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2413105,2413106,[USERNAME] New email system stinks. Can't access 2ndary accounts under primary; was told (2 hours on phone) it's because they are on my mobile. Have been customer since you started. I want OUT.,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,400063,400064,Back from a weekend getaway only to discover my DVR only recorded 13min of the #SEAvsLA game. Why you always fail me [USERNAME]? [USERNAME],television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1724539,1724540,"[USERNAME] OMG THIS!! This was so me, today, dealing with Comcast. #FML",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1937641,1937642,[USERNAME] [USERNAME] Its back all gucci fam,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1096937,1096938,"[USERNAME] 1) who wants 10 fucking channels 2) why do you make basic channels Like Bravo, MTV, or VH1 extreme premium channels? Bullshit",television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2050281,2050282,"[USERNAME] Ok I just sent you a DM, please let me know if you got it?",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,806795,806796,[USERNAME] #mobile_Care I’m paying toooo much for service! $153 a month and I’m hardly ever home and only have one box without DVR!!,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1412772,1412775,"[USERNAME] when I login to xfinity, it keeps sending me back to the login screen.... what is wrong??",account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2022436,2022437,This agent on https://t.co/bAQ4bU7bGG help desk chat has no sense of humor.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2137351,2137352,Get your shit together please [USERNAME],general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1182348,1182349,"[USERNAME] fix ur shit, my internet has been down three times in the past week I have deadlines to meet. 😡",internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1399830,1399831,[USERNAME] It's ok I think I'm gonna cancel anyway. I chose the perform internet + news & sports tv for $59 monthly but my TV was dropped to economy,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1980107,1980108,"OK, [USERNAME].. pls see my [USERNAME] result! Back at a fraction of what I'm paying for. Pls help! https://t.co/s28Cg1lCo4 #speedtest",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,779101,779102,.[USERNAME] is out for the Coastside - verified on [USERNAME] (as one does) - but weirdly we have a Comcast box streaming [USERNAME] scary movies 😳,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2277469,2277470,[USERNAME] wireless Set Top box is down...AGAIN.,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1023982,1023985,"[USERNAME] 14 Littledale, Roslindale Ma",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1789696,1789697,[USERNAME] u seriously suck! 3rd time in less than 2 weeks internet is out. How should I get my work done?!? #comcastoutage,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,346402,346404,[USERNAME] Why can't I watch the Buffalo Sabres on NHL Center Ice? Bill from Mt. Jewett Pa zip code 16740. Not even the away games!!,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,227554,227556,[USERNAME] are you ever going to restore my internet service? Repair date changed 8+ times now. When should I start to believe you?At 20?,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,331050,331051,"[USERNAME] Something is no quite right, as always https://t.co/AYbjF6hFly",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1640503,1640504,[USERNAME] just spent over 2.5 hours on live chat with two disconnections and now resolution. Moving made simple huh? #wrong #patheticservice,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1916726,1916727,"[USERNAME] I have connection but barely any download speed, what gives? Yes, I’ve reset everything twice. #mobile_CareXI",account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,901153,901154,"My [USERNAME] DVR sucks. I can't watch anything on demand or ppl without it freezing and rebooting. And their only response is ""refresh it""",television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1461879,1461880,[USERNAME] are there service outages in the fort wayne area??,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,749832,749833,[USERNAME] [USERNAME] Hate to admit it was apples fault 100% -- we plugged it into e Ethernet and it plays perfectly. Apple TV 4K WiFi issues...,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1239170,2252613,[USERNAME] And then what? Your service will magically start working? I’ve already had a technician come out and check the line and it’s fine. Something on your end is wrong.,technician_appointment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1188044,1188045,[USERNAME] Doesn't care if you can watch my stream. So let's check out a guy who has an ISP that does care. https://t.co/5mx956whNb,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2027872,2184419,"[USERNAME] Fine now, didn’t realize there was nation wide outages at the time",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1092751,1092753,[USERNAME] [USERNAME] any help?,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2078285,2078286,"[USERNAME] #mobile_Care All of my service has been down since at least 6am. I have tried to call support, left callbacks, but no contact.",account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1694759,1694760,[USERNAME] [USERNAME] seems like it here,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1957568,1957569,[USERNAME] Can’t get another appointment until Fri so have to go 5 days without and was told I can’t get them credited,technician_appointment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1749844,1749846,Ight leave me alone i’m meditating till i can go turn my comcast back on smh,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1026686,1026688,[USERNAME] [USERNAME] Seriously! I ended the chat and I’m like dang when did all these onions get chopped around me?? But it was too good not to share,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2381036,2381037,[USERNAME] [USERNAME] something's up with the sound/video tracking combo of #LongIslandMedium,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1710886,1710894,"I hate [USERNAME] down to the very atoms of my being—abysmal download speeds, a fraction of my plan. I pay for this frustration. 🤬",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2275721,2275722,"Did [USERNAME] offer a credit to South Floridians right after Hurricane Irma and then make it disappear? In October my account showed a positive balance because of the credit, so no bill to pay. Now it shows like we're late to pay and there is no trace of the credit... what gives?",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2277111,2277113,It would be easier to talk directly to [USERNAME] about my problems than it is to call [USERNAME] customer service about ANYTHING!!! #IHateComcast,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1901784,1901785,[USERNAME] Going on about the 10th hour of an outage over here.,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1379304,1379305,[USERNAME] Why do I pay so much $$$ for such poor speed and reliability?!!! https://t.co/3djyAmADQZ,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2135276,2135277,.[USERNAME] [USERNAME] can one of you incompetent morons fix my fucking internet?,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1894278,1894279,[USERNAME] my internet drops like this every month what's up with this infrastructure,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1357685,1357688,[USERNAME] Thank you. Let me know what the verdict comes to.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,651791,651792,"[USERNAME] Mine's always sucky, which is why I've been hoarse for over a week, from SCREAMING at ComCast!",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2166206,2166208,[USERNAME] #mobile_CareXI hi my home modem issue started at 12:30 AM today and o tried multiple@time restart device option,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1547323,1547325,Omg [USERNAME] [USERNAME] SCHEDULED MAINTENANCE on Sat night at 12 am?? https://t.co/vOMecAmIuw,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2687856,2687861,"[USERNAME] Well Liz, I’m glad you asked! To start, I don’t even have your service yet and I’ve already been lied to THREE times about installation",technician_appointment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,736091,736092,[USERNAME] crisis adverted. Thanks.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2624214,2624218,"[USERNAME] No thanks....spent all last night doing that. Zero results, zero game and waste of time.",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1721102,1721103,[USERNAME] I DM’d 5 days ago. ALL STILL NO REPLY. Your customer service is terrible. Complete fail.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1909467,1909468,[USERNAME] We got it. We selected auto tune to HD channels and now they are showing HD channels for future episodes. I guess that’s a thing. Thanks.,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,727367,727368,Getting [USERNAME] to hook up your #internet & #cable is like pulling teeth. I've been waiting on them for TWO WEEKS now!!!!!!!!,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1782010,1782015,"Fix my internet, morons. [USERNAME]",internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,298618,298620,Ever since AT&T dug up and laid their digital in my developement summer 2016 my [USERNAME] has been acting up & now its worse😡,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1355296,1355300,[USERNAME] Sent Acct #,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,315559,315565,[USERNAME] I’m not Carole. And I’m STILL waiting for a resolution on my issue. But I won’t hold my breath on that,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2166237,2166238,[USERNAME] Can't wait for my one year trial to end. Definitely will terminate contract.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,897354,897355,[USERNAME] tell me why I can't get the Yankees game on FS1,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1984613,1984614,[USERNAME] #mobile_Care Im wondering why my bill went up its never right,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1551945,1551946,Its probably easier to talk to #potus than someone who speaks English at #comcast customer service. Stop outsourcing jobs,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1356717,1356718,[USERNAME] YOUR INTERNET SUCKS MINE HAS BEEN GOING ON AND OFF SINCE THIS MORNING,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,784285,784286,[USERNAME] #mobile_Care,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1809697,1809698,[USERNAME] are y'all ever going to get @[PHONE]? I've been asking for years. I want to watch [USERNAME]!,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1971986,1971987,[USERNAME] why do y'all charge so much when my wifi never works anyways!?!?,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1798602,1798603,"[USERNAME] I am fed up! Why does [USERNAME] show - 9-10 Eastern, always go glitch! I stay up specifically to watch. 3 nights in a row - no dice!",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1818571,1818573,[USERNAME] [USERNAME] [USERNAME] fuck you,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,976275,976277,"[USERNAME] super fun Monday night with you. Only an hour and thirty three minutes on the phone. Nice reps, though! https://t.co/IoJQ5AScDe",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,721497,721499,"[USERNAME] why can’t I stream Yankee game at work? Comcast does not allow. It’s 2017, people, and I pay you $210 a month!",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1021530,1021531,[USERNAME] hey I’m watching the Patriots game and all I hear are the Spanish announcers. Thanks.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2283949,2283950,[USERNAME] #mobile_Care my xfinity connect app not set up for text and voice messages,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1691609,1691613,[USERNAME] [USERNAME] where / how is this effecting hops to google ? cant reach from Philadelphia / Chester PA .. thx for status,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2302955,2302956,[USERNAME] [USERNAME] Doesn't work here also.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2125489,2125491,[USERNAME] [USERNAME],general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,39801,39802,"[USERNAME] #mobile_CareXI full service outage in Durham, NH",internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2226266,2226267,[USERNAME] literally... how has it become 2 week thing that our wifi doesn’t work for a day or two? it’s been doing this for months.,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,20562,20565,[USERNAME] Comcast that I never had with DirecTV,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2347933,2347934,"[USERNAME] Hi Tom, that’s great news. Just sent a DM in regards to the info you requested. Thank you!",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2608227,2608230,I’ve been on the phone ALL day with three different shit faces about service that can’t offer shit. https://t.co/XH1s3RWZR7,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,399242,399245,[USERNAME] all services have gone out three times since noon today and have been for the past week and a half. What is going on?,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1008032,1008040,"[USERNAME] Indianapolis, IN 46259, why did you drop Comedy Central HD from the lineup? Liking the new lineup otherwise.",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1834137,1834138,[USERNAME] Thanks! Just need to get the beIN in HD. Any word on when that will happen?,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2014993,2014994,This is .[USERNAME]. This is the service .[USERNAME] provides. 5 phone calls to resolve one issue. Still no internet. $170 a month for this https://t.co/pwLIjdl1ik,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1694780,1694783,[USERNAME] Be glad you don't have Comcast internet. Their entire network is having serious problems.,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,826547,826549,[USERNAME] I dm'd you guys already,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1756683,1756688,[USERNAME] I got YouTube TV and am about to cut the cord!,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1644850,1644851,[USERNAME] Your rep promised to lower my bill to $60 and now he can't do that. Y'all are awful.,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1552343,1552344,Get digital home phone through [USERNAME] as bundle deal. Whoever had that phone no. before us sure didnt pay their bills. Lots of calls 4 em,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1995806,1995807,[USERNAME] wtf! Service going down more often than a diver looking for gold on a shipwreck. Some of us work from home and this is not cool!!!!,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1459585,1459586,[USERNAME] Pull up [PHONE] and you can pull up my acct. ...735 and #162,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1785263,1785264,Thanks [USERNAME] [USERNAME] https://t.co/gbbIWEPIVu,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,373770,373772,[USERNAME] Your x1 box is nothing but a pile of shit. I have to reboot it daily. Over priced crap,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,681317,681319,Seth takes #ACloserLook at how Trump and the GOP have failed at taking care of victims of tragedies. https://t.co/LPK2hFguDY,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,785216,785223,[USERNAME] Understood... thank you for the reply!,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,218000,218001,[USERNAME] so I have been waiting on one of your representatives for over 50 minutes! This shit is terrible man unacceptable!,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1652580,1652581,"[USERNAME] Neither - as I said, I tried both the Kindle and iPad apps. (I watch 9x% of tv shows via those.)",television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1840760,1840761,[USERNAME] #mobile_Care we’re having random drops in our service. Can we get help?,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2153797,2153798,Why the heck is the quality so shitty on demand? It was fine last week. #MajorCrimes #Comcast,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2442977,2442978,[USERNAME] thanks for the worst WiFi in the league,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1903820,1903821,[USERNAME] I don't know who or where your LIVE CHAT is run from but it is horrible. I had an A possible Phishing scam chat useless.,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,826982,826983,[USERNAME] Sure will.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2381137,2381138,[USERNAME] please explain this? https://t.co/6pqEKDqHjA,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,374338,374339,[USERNAME] how much longer is my cable gonna be out here in Collierville TN? It’s been hours —#SundayNightFootball,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1599912,1599916,[USERNAME] Thanks,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,883732,883733,"Technician didn't show up again, this time he upped his game and didn't even call in #comcast",technician_appointment,true,[],closest approved intent; escalate if account/current-state/action is needed
