company_id,conversation_id,message_id,text,intent,should_escalate,relevant_evidence_ids,notes
comcast,1912559,1912560,[USERNAME] it got fixed fam. thanks tho😉🤘,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2856188,2856189,[USERNAME] trying to set up my modem but there are now outages in my area (southern NJ). I work from home and depend on the internet. Was is the status with the outages?,internet_connection,false,"[""comcast:1249797"", ""comcast:1178764""]",closest approved intent; escalate if account/current-state/action is needed
comcast,474746,474747,[USERNAME] your guys service fucking sucks.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1555249,1555250,[USERNAME] I get tons of promises but no resolution for my Billing issues ... what’s up with that?,billing_payment,true,"[""comcast:868937"", ""comcast:1977550""]",closest approved intent; escalate if account/current-state/action is needed
comcast,562553,562554,.[USERNAME] I have spent 1 hour and 40 minutes trying to get a simple issue resolved. What gives? You are making a great case for switching providers right now,account_access,true,"[""comcast:1279356""]",closest approved intent; escalate if account/current-state/action is needed
comcast,569757,569758,[USERNAME] #mobile_Care,account_access,true,"[""comcast:1022789"", ""comcast:1024867""]",closest approved intent; escalate if account/current-state/action is needed
comcast,2844855,2844856,[USERNAME] Sent,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2918371,2918375,[USERNAME] How come I had 5 different sales associate call me & they all have given me 5 different prices for the same package? #Comcast,billing_payment,true,"[""comcast:1942074""]",closest approved intent; escalate if account/current-state/action is needed
comcast,2936437,2936441,[USERNAME] [USERNAME] [USERNAME] Comcast reps are horrible,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2844860,2844861,"[USERNAME] If my call was ACTUALLY important to you, I wouldn’t still be waiting on HOLD after 30 minutes. #comcastsucks #theworst",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,512033,512034,[USERNAME] [USERNAME] Everyone is having this problem why can’t you just fix the damn internet already [USERNAME],internet_connection,true,"[""comcast:2235970"", ""comcast:2081323""]",closest approved intent; escalate if account/current-state/action is needed
comcast,2964847,2964850,[USERNAME] [USERNAME] I’m obsessed with mine lmao. You need it,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1667446,2220604,[USERNAME] [USERNAME] tell me.... how will my internet work when my internet is down?,internet_connection,false,"[""comcast:890939"", ""comcast:1701402""]",closest approved intent; escalate if account/current-state/action is needed
comcast,2979889,2979893,[USERNAME] [USERNAME] Try it on the NBC sports app,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,563653,563654,You can see why [USERNAME] is going to kill [USERNAME] if you’ve ever tried to fast forward through a commercial using the Comcast DVR. Rather have a colonoscopy.,television_service,false,"[""comcast:814626"", ""comcast:1874466""]",closest approved intent; escalate if account/current-state/action is needed
comcast,524387,524392,"Should say ""All part of our commitment to SCREWING YOU OVER."" F-U [USERNAME] [USERNAME] We already pay TWICE what others pay for LESS. https://t.co/jsrFdZUXKl",billing_payment,true,"[""comcast:826059"", ""comcast:2149229""]",closest approved intent; escalate if account/current-state/action is needed
comcast,2983903,2983905,Connection speed on my laptop vs my phone. Either my computer is dying or something at [USERNAME] is acting weird. https://t.co/s1RRhuXo7R,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,577485,577486,[USERNAME] #mobile_CareXI I've been having dropped and slow connections for many hours a day since Wednesday. This is for TV/Internet. San Francisco.,television_service,false,"[""comcast:2489154"", ""comcast:725145""]",closest approved intent; escalate if account/current-state/action is needed
comcast,2859297,2859299,"[USERNAME] Don't know what a DM is, only signed up because it was the only way to contact other than callin. Quincy township, buttermilk road, Franklin county, Pa, USA. No internet, no telephone, no television yet again, all day. But I pay full for each month as u expect. What can I expect?",internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2220595,2220596,[USERNAME] I was being facetious. I know it's not possible to install anything within the next three hours. But I'm in zip code 34237 if you want to play along.,technician_appointment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2925256,2925257,"[USERNAME] Internet in Downtown San Jose 95112 has been intermittent/slow for THREE DAYS now, any updates? Every time I call they say it is a confirmed outage and a technician is out here and will take two more hours? Seems widespread, neighbors have probs too.",technician_appointment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,104519,104522,"I hate [USERNAME] let's limited my data and when you call to pay more a month for what you already had, you get transfered and have to wait for a callback #wtf [USERNAME] help!",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2911340,2911341,[USERNAME] All there.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2856181,2856183,[USERNAME] please explain to me why I am paying monthly for a 75 mbps download and this is what I am getting; yet you claim you do not throttle speeds https://t.co/1MRzmt1ftb,billing_payment,true,"[""comcast:831146"", ""comcast:2431685""]",closest approved intent; escalate if account/current-state/action is needed
comcast,2865773,2865774,[USERNAME] why does the WiFi always go in and out in canton? What’s going on with the service around here?!? 📱💻🖥,internet_connection,false,"[""comcast:1409030"", ""comcast:2135341""]",closest approved intent; escalate if account/current-state/action is needed
comcast,2987615,2987616,[USERNAME]: #mobile_CareXI Why isn't my internet working?,internet_connection,false,"[""comcast:1776490"", ""comcast:1022793""]",closest approved intent; escalate if account/current-state/action is needed
comcast,564677,564679,[USERNAME] Is the ability to schedule DVR recordings from the Xfinity site gone?,television_service,false,"[""comcast:1860853"", ""comcast:618151""]",closest approved intent; escalate if account/current-state/action is needed
comcast,515612,515614,"But really, the decision is not a customer focused one. Customers should be able to use Xfinity Stream.",television_service,false,"[""comcast:1810108""]",closest approved intent; escalate if account/current-state/action is needed
comcast,531075,531076,"[USERNAME] I set my DVR to record Hey Arnold the jungle movie tonight and it was never recorded! I’ve had this problem before, I’ve set a recording multiple times for different 30 for 30 docs and it doesn’t record!",television_service,false,"[""comcast:1890221"", ""comcast:2037466""]",closest approved intent; escalate if account/current-state/action is needed
comcast,66302,66303,[USERNAME] #mobile_CareXI my wifi keeps going in and out.,internet_connection,false,"[""comcast:2374570"", ""comcast:2511890""]",closest approved intent; escalate if account/current-state/action is needed
comcast,2899972,2899973,[USERNAME] Why would You trove that function? We travel a lot and use that function when while we’re away.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,569775,569776,"[USERNAME] #mobile_Care Hello, I've been out of service since 4pm and it is now 9pm (central). It stated earlier this afternoon it would be 3 hours, I have watched it count down to will be fixed soon, well now it's back at 3 hours. This is getting ridiculous. #frustrated #ugh",account_access,true,"[""comcast:20556"", ""comcast:357024""]",closest approved intent; escalate if account/current-state/action is needed
comcast,458209,458210,[USERNAME] I did a system refresh which took 20 minutes. Longer than your “may take up to 10 minutes”,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2933346,2933347,These people are full of shit! [USERNAME],general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,590404,590405,[USERNAME] #mobile_Care Do we get a discount on our cable and cable internet when it doesn’t work for several hours #comcast,television_service,false,"[""comcast:1859282"", ""comcast:1451905""]",closest approved intent; escalate if account/current-state/action is needed
comcast,498018,498020,"[USERNAME] technicians are at my house so much, I might as well just rent them a room in my basement.😩 🤬 #Ugh #2YearsOfComcastIssuesAndCounting #NeedOtherInternetOptionsInMyNeighborhood!",technician_appointment,true,"[""comcast:1619983"", ""comcast:1160985""]",closest approved intent; escalate if account/current-state/action is needed
comcast,572742,572743,[USERNAME] #mobile_CareXI internet is down,internet_connection,false,"[""comcast:1047448"", ""comcast:1188303""]",closest approved intent; escalate if account/current-state/action is needed
comcast,2959804,2959805,"[USERNAME] [USERNAME] If you google, it's because Comcast lost lawsuit about the patent to record a show from a mobile device. Soooooo stupid.",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2536164,2536165,C'mon [USERNAME] get your shit together..,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2819611,2819613,[USERNAME] #mobile_CareXH Having problems connecting my internet and my tv service.,television_service,false,"[""comcast:1780120"", ""comcast:366704""]",closest approved intent; escalate if account/current-state/action is needed
comcast,547378,547379,[USERNAME] my bill has jumped significantly this month. Can you please have someone check for new promotions I can get.,billing_payment,true,"[""comcast:1523358"", ""comcast:1892875""]",closest approved intent; escalate if account/current-state/action is needed
comcast,573434,573435,"[USERNAME] I was told that my bill would not change for 1 year, but this month my bill increased already ?? What’s going on ?",billing_payment,true,"[""comcast:2128649"", ""comcast:1777214""]",closest approved intent; escalate if account/current-state/action is needed
comcast,494452,494453,[USERNAME] your service stinks. Cable keeps cutting out. Fix this shit! Flynn coverage is on!!!!!,television_service,false,"[""comcast:2198679"", ""comcast:417162""]",closest approved intent; escalate if account/current-state/action is needed
comcast,455794,455797,[USERNAME] [USERNAME] Move to PA we don't get that nonsense in the land of Comcast,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,507726,507729,I've been on hold for 2.5 hours trying to set up services w/ [USERNAME] bc that's all base allows. Not off to a good start🙃,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,568126,568127,[USERNAME] #mobile_Care can you send a refresher signal to my router 13mbs 👀I need 75,television_service,false,"[""comcast:2351009""]",closest approved intent; escalate if account/current-state/action is needed
comcast,574324,574333,[USERNAME] why can't I add recordings through the Stream app anymore?,television_service,false,"[""comcast:1089057"", ""comcast:2048761""]",closest approved intent; escalate if account/current-state/action is needed
comcast,502868,502870,[USERNAME] [USERNAME] on phone for 63 min. No help. Was told price was valid for 24 months now bill $60 more after 12 months. Maybe I should go back to [USERNAME],billing_payment,true,"[""comcast:1944372""]",closest approved intent; escalate if account/current-state/action is needed
comcast,589008,589009,[USERNAME] #mobile_Care my picture keeps intermittently freezing and resetting like the signal isn’t strong enough. This didn’t happen with the old box we had before.,television_service,false,"[""comcast:1970814"", ""comcast:720991""]",closest approved intent; escalate if account/current-state/action is needed
comcast,502841,502843,"I hate, hate, HATE [USERNAME]/[USERNAME] to the xfinitieth power. You couldn’t pay me enough $ to recommend you to my worst enemy. #npsScore0",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,551488,551492,[USERNAME] It would be tremendous if you can solve this problem for me.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2666349,2666350,[USERNAME] #mobile_Care My internet has been down for the last few hours. I have tried to call and chat with no luck getting connected. When can I expect my service to be back up?,internet_connection,false,"[""comcast:1903062"", ""comcast:374030""]",closest approved intent; escalate if account/current-state/action is needed
comcast,461798,461799,[USERNAME] [USERNAME] Did you guys hire hollywood writers to make up these lines? https://t.co/6vD9L6Mz1u,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,530198,530199,[USERNAME] your internet service is garbage,internet_connection,false,"[""comcast:1758223"", ""comcast:1771601""]",closest approved intent; escalate if account/current-state/action is needed
comcast,2912777,2912778,[USERNAME] I’M SO TIRED OF POOR CUSTOMER SERVICE. I’VE CALLED CUSTOMER SERVICE NUMEROUS TIMES TO TRANSFER A CREDIT FROM MY OLD ACCOUNT TO MY NEW ACCOUNT AND ALL I’M TOLD IS LIES. WHEN MY CONTRACT IS UP I’M DONE🤬,account_access,true,"[""comcast:1840791""]",closest approved intent; escalate if account/current-state/action is needed
comcast,471773,471774,[USERNAME] your internet is garbage I can’t wait until [USERNAME] offers uverse in my area to switch.,internet_connection,false,"[""comcast:2039330"", ""comcast:2644016""]",closest approved intent; escalate if account/current-state/action is needed
comcast,2846797,2846798,[USERNAME] Yes just sent,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2859307,2859308,#comcast overcharging for the third month in a row. shocker. #perpetualfail where are you #googlefiber?,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,576333,576335,No one buy [USERNAME] .. Worst connection of em all,internet_connection,false,"[""comcast:1025813"", ""comcast:2211542""]",closest approved intent; escalate if account/current-state/action is needed
comcast,2666394,2666395,"[USERNAME] my cable and internet are out. Tried rebooting from Comcast app, still broken. Please help",television_service,true,"[""comcast:1487226"", ""comcast:2463207""]",closest approved intent; escalate if account/current-state/action is needed
